step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Episode_Reward/feet_clearance,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
9815,0.978923,0.110614,0.192711,-0.015913,-0.036546,-0.008204,-0.618423,-0.035581,-0.030544,-0.105980,0.000000,0.003099,-0.149070,-0.275628,-0.003109,0.444577,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.863962,5.012434,0.902802,0.097198,0.087688,-0.010876,31.236399,0.000865,3.864801,179275.000000,2.005343,0.188020,8.569392,951.059998,8.569392,951.059998
9816,0.994168,0.114662,0.197424,-0.007222,-0.038113,-0.007701,-0.635577,-0.035658,-0.031343,-0.108468,0.000000,0.003151,-0.155139,-0.267583,-0.002756,0.458267,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.903099,5.094012,0.903524,0.096476,0.083305,-0.010104,31.245247,0.000577,3.865341,178979.000000,2.012168,0.184820,9.759440,982.130005,9.759440,982.130005
9817,0.885381,0.103234,0.177170,-0.037934,-0.035766,-0.009240,-0.572994,-0.032740,-0.028300,-0.097828,0.000000,0.002759,-0.140020,-0.264933,-0.004482,0.404716,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.828983,4.593390,0.904104,0.095896,0.090136,-0.014979,31.251484,0.001297,3.869942,180520.000000,1.993205,0.185028,6.320269,887.070007,6.320269,887.070007
9818,0.925226,0.108200,0.186849,-0.020579,-0.037661,-0.008617,-0.603615,-0.034641,-0.029886,-0.103062,0.000000,0.002924,-0.146930,-0.285427,-0.003844,0.426331,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.878234,4.869428,0.904572,0.095428,0.086595,-0.010844,31.267553,0.001297,3.875123,179037.000000,2.010226,0.186053,7.746171,934.650024,7.746171,934.650024
9819,0.934308,0.109340,0.189924,-0.016736,-0.039337,-0.008942,-0.610802,-0.035801,-0.030295,-0.105780,0.000000,0.003121,-0.148218,-0.272164,-0.004019,0.433177,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.900053,4.969527,0.905660,0.094340,0.083819,-0.008404,31.279640,0.000865,3.878058,178398.000000,2.009287,0.194856,8.611872,953.700012,8.611872,953.700012
9820,0.956560,0.111270,0.190451,-0.016759,-0.036810,-0.008689,-0.615534,-0.034820,-0.030306,-0.104355,0.000000,0.003023,-0.149235,-0.273467,-0.003227,0.436441,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.870086,4.929299,0.907166,0.092834,0.077409,-0.008497,31.285101,0.000010,3.878710,173903.000000,2.080773,0.180337,8.697474,944.890015,8.697474,944.890015
9821,0.950482,0.109595,0.189205,-0.019444,-0.035848,-0.008484,-0.608929,-0.035251,-0.030046,-0.104435,0.000000,0.003142,-0.145539,-0.194317,-0.002757,0.435742,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.863593,4.921819,0.907318,0.092682,0.091451,-0.007548,31.281086,0.000577,3.876306,182561.000000,1.975381,0.178498,9.511122,945.919983,9.511122,945.919983
9822,0.942041,0.107880,0.187814,-0.022718,-0.036459,-0.009735,-0.606508,-0.034813,-0.029969,-0.103622,0.000000,0.003042,-0.149023,-0.254397,-0.003241,0.428526,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.865840,4.893074,0.908142,0.091858,0.084225,-0.011997,31.268627,0.001297,3.878096,178695.000000,2.021533,0.178943,7.932911,934.159973,7.932911,934.159973
9823,0.941866,0.108993,0.187979,-0.021098,-0.036744,-0.008147,-0.608760,-0.034671,-0.030037,-0.102911,0.000000,0.002990,-0.146620,-0.270031,-0.003256,0.430712,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.862705,4.883960,0.907857,0.092143,0.089024,-0.013915,31.284233,0.001297,3.884382,177758.000000,2.026326,0.185752,9.021056,950.669983,9.021056,950.669983
9824,0.906424,0.105953,0.184928,-0.036597,-0.042771,-0.008357,-0.601717,-0.034623,-0.029874,-0.102906,0.000000,0.002866,-0.142829,-0.323294,-0.003798,0.424866,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.889068,4.871056,0.907206,0.092794,0.102524,-0.008334,31.304482,0.001946,3.893081,174647.000000,2.068244,0.183236,8.174856,946.479980,8.174856,946.479980
9825,0.910243,0.105918,0.182616,-0.026042,-0.037921,-0.010197,-0.590154,-0.034698,-0.029338,-0.102155,0.000000,0.003082,-0.144927,-0.213410,-0.004648,0.408616,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.856937,4.726912,0.907237,0.092763,0.080601,-0.010086,31.333881,0.001946,3.901045,178033.000000,2.020538,0.188119,7.750356,909.260010,7.750356,909.260010
9826,0.879858,0.102060,0.179135,-0.034278,-0.040166,-0.010235,-0.583881,-0.033762,-0.029098,-0.100157,0.000000,0.002792,-0.141139,-0.304826,-0.005477,0.404449,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.859469,4.744939,0.906362,0.093638,0.096991,-0.006762,31.351294,0.000577,3.904515,175412.000000,2.054655,0.187005,5.767769,889.799988,5.767769,889.799988
9827,0.940453,0.108137,0.187687,-0.023264,-0.037454,-0.007560,-0.609835,-0.034164,-0.030063,-0.102818,0.000000,0.003000,-0.147556,-0.267254,-0.002821,0.433755,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.864427,4.874637,0.905782,0.094218,0.103930,-0.013234,31.361938,0.001297,3.911096,174890.000000,2.062889,0.185463,8.185169,930.979980,8.185169,930.979980
9828,0.912769,0.104717,0.180964,-0.032718,-0.037203,-0.009592,-0.587210,-0.033891,-0.028996,-0.100209,0.000000,0.003001,-0.140516,-0.208207,-0.003469,0.415180,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.835204,4.722806,0.904714,0.095286,0.104282,-0.009502,31.384575,0.001297,3.917654,179981.000000,1.998219,0.186537,8.352218,897.080017,8.352218,897.080017
9829,0.898723,0.104218,0.180752,-0.026567,-0.038820,-0.008837,-0.587267,-0.034650,-0.029162,-0.101161,0.000000,0.003001,-0.143265,-0.218485,-0.003997,0.414047,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.846115,4.738810,0.904877,0.095123,0.094306,-0.012425,31.400904,0.000577,3.921022,178540.000000,2.012723,0.189662,8.519888,893.090027,8.519888,893.090027
9830,0.908118,0.104965,0.181124,-0.032163,-0.039010,-0.009164,-0.591724,-0.034046,-0.029356,-0.100392,0.000000,0.002904,-0.143337,-0.291007,-0.004011,0.415597,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.843056,4.724666,0.905691,0.094309,0.099714,-0.014392,31.408381,0.001297,3.925874,174742.000000,2.059551,0.190712,8.678260,932.200012,8.678260,932.200012
9831,0.940375,0.109595,0.187811,-0.026746,-0.038420,-0.008586,-0.614601,-0.035048,-0.030475,-0.103874,0.000000,0.002965,-0.149776,-0.300271,-0.003113,0.433248,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.871360,4.903632,0.905334,0.094666,0.075921,-0.013582,31.426304,0.000577,3.930099,176892.000000,2.029570,0.193346,7.978544,941.960022,7.978544,941.960022
9832,0.939621,0.108495,0.188773,-0.033575,-0.038497,-0.008922,-0.616782,-0.035434,-0.030530,-0.105456,0.000000,0.003058,-0.147444,-0.262818,-0.003964,0.433797,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.874070,4.956713,0.905375,0.094625,0.089426,-0.014774,31.435341,0.000865,3.934589,176472.000000,2.036911,0.191284,8.352443,947.349976,8.352443,947.349976
9833,0.921871,0.106698,0.184444,-0.030208,-0.036399,-0.009764,-0.601233,-0.034848,-0.029702,-0.102564,0.000000,0.003037,-0.144489,-0.214973,-0.003694,0.420477,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.855926,4.805158,0.905202,0.094798,0.092680,-0.012558,31.449116,0.000865,3.938859,180192.000000,2.008738,0.173463,8.087410,930.919983,8.087410,930.919983
9834,0.964560,0.110328,0.191508,-0.017298,-0.037996,-0.008214,-0.624726,-0.036128,-0.030784,-0.105969,0.000000,0.003154,-0.150190,-0.248203,-0.002065,0.443071,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.875788,4.997117,0.905396,0.094604,0.095550,-0.010396,31.466457,0.000865,3.945052,181600.000000,1.976121,0.189158,8.200516,956.479980,8.200516,956.479980
9835,0.927116,0.105996,0.186281,-0.019742,-0.039291,-0.010786,-0.609817,-0.035244,-0.030328,-0.104549,0.000000,0.003003,-0.147677,-0.244180,-0.005795,0.422197,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.876197,4.911316,0.906057,0.093943,0.105434,-0.008458,31.478010,0.001297,3.947194,176831.000000,2.032303,0.191373,8.860165,929.150024,8.860165,929.150024
9836,0.888591,0.106603,0.183967,-0.030228,-0.042404,-0.009015,-0.603239,-0.035270,-0.029938,-0.103538,0.000000,0.003113,-0.145901,-0.230702,-0.004782,0.419176,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.905595,4.809826,0.906545,0.093455,0.088471,-0.013268,31.477261,0.000384,3.948470,176723.000000,2.037525,0.187508,6.908195,898.460022,6.908195,898.460022
9837,0.804328,0.094634,0.167084,-0.048251,-0.038121,-0.010165,-0.549574,-0.032450,-0.027510,-0.094967,0.000000,0.002694,-0.132832,-0.267802,-0.004679,0.373516,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.835862,4.457655,0.906647,0.093353,0.094506,-0.014159,31.481754,0.000865,3.950129,178354.000000,2.016133,0.188561,6.201879,867.760010,6.201879,867.760010
9838,0.927927,0.109192,0.190188,-0.018029,-0.038060,-0.008908,-0.624226,-0.035780,-0.030955,-0.106546,0.000000,0.003095,-0.151198,-0.269209,-0.004320,0.431137,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.911041,4.994913,0.905843,0.094157,0.095328,-0.013978,31.491146,0.001946,3.957035,178568.000000,2.014768,0.187280,9.190465,946.109985,9.190465,946.109985
9839,0.891459,0.104355,0.179037,-0.031548,-0.035431,-0.008085,-0.587752,-0.033020,-0.029011,-0.099400,0.000000,0.002836,-0.142120,-0.254259,-0.001940,0.413028,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.831933,4.667282,0.904958,0.095042,0.095995,-0.010034,31.512352,0.001297,3.961721,177971.000000,2.023314,0.186119,8.169036,919.159973,8.169036,919.159973
9840,0.844912,0.101551,0.180615,-0.038829,-0.043153,-0.011121,-0.590526,-0.037066,-0.029713,-0.104800,0.000000,0.003244,-0.145507,-0.151993,-0.006232,0.400907,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.940154,4.846464,0.905182,0.094818,0.091247,-0.013377,31.525078,0.000865,3.965014,171972.000000,2.089877,0.196623,8.223778,924.799988,8.223778,924.799988
9841,0.924633,0.109106,0.187074,-0.025288,-0.040486,-0.010153,-0.614498,-0.035741,-0.030605,-0.105495,0.000000,0.003129,-0.147809,-0.227347,-0.004486,0.424411,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.888520,4.914668,0.906250,0.093750,0.095435,-0.012509,31.531750,0.000865,3.966997,174279.000000,2.014702,0.241533,7.700379,936.059998,7.700379,936.059998
9842,0.866088,0.100735,0.176184,-0.035423,-0.037848,-0.009136,-0.580591,-0.033635,-0.028698,-0.098538,0.000000,0.002884,-0.139554,-0.219420,-0.004268,0.400182,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.848411,4.634837,0.905273,0.094727,0.087986,-0.013512,31.542282,0.001946,3.971336,180069.000000,2.000904,0.182791,7.146903,911.099976,7.146903,911.099976
9843,0.898253,0.103974,0.181021,-0.037083,-0.039210,-0.009317,-0.597677,-0.034546,-0.029633,-0.101711,0.000000,0.002889,-0.144495,-0.297983,-0.003974,0.412200,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.852134,4.768684,0.905518,0.094482,0.081345,-0.009638,31.553223,0.001297,3.975081,180565.000000,1.976222,0.201469,6.326116,918.799988,6.326116,918.799988
9844,0.934132,0.110161,0.191708,-0.016468,-0.039079,-0.009335,-0.633315,-0.036175,-0.031372,-0.107004,0.000000,0.003056,-0.152254,-0.281158,-0.004498,0.438815,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.920162,5.045835,0.906260,0.093740,0.085913,-0.012910,31.561104,0.000577,3.978583,175504.000000,1.994511,0.245972,7.471729,950.390015,7.471729,950.390015
9845,0.939107,0.106082,0.185944,-0.021829,-0.035744,-0.008123,-0.612271,-0.035065,-0.030146,-0.103261,0.000000,0.003002,-0.147778,-0.248734,-0.002773,0.428876,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.846775,4.879104,0.907247,0.092753,0.091080,-0.015358,31.570271,0.001297,3.980894,174923.000000,2.017848,0.230083,7.935575,929.419983,7.935575,929.419983
9846,0.903634,0.105523,0.183826,-0.024067,-0.039792,-0.008469,-0.608176,-0.034812,-0.030138,-0.102890,0.000000,0.002959,-0.146654,-0.264443,-0.004258,0.422032,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.882298,4.829686,0.907369,0.092631,0.093601,-0.012796,31.585718,0.000865,3.988728,179006.000000,2.006040,0.190615,6.973074,928.119995,6.973074,928.119995
9847,0.930531,0.106510,0.186806,-0.020483,-0.036831,-0.008596,-0.619201,-0.034902,-0.030576,-0.103308,0.000000,0.002900,-0.149229,-0.295872,-0.003332,0.430699,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.876001,4.921093,0.906799,0.093201,0.090697,-0.012630,31.600954,0.001297,3.992037,177490.000000,2.021553,0.193861,7.404818,937.530029,7.404818,937.530029
9848,0.886857,0.104199,0.183199,-0.024127,-0.037640,-0.008929,-0.605345,-0.035401,-0.030118,-0.103065,0.000000,0.002990,-0.146601,-0.251197,-0.002857,0.417601,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.889105,4.876483,0.906901,0.093099,0.087267,-0.014243,31.611740,0.000577,3.996668,177799.000000,2.024203,0.187366,6.651624,914.690002,6.651624,914.690002
9849,0.916480,0.106372,0.184889,-0.025079,-0.038799,-0.009269,-0.611358,-0.035907,-0.030285,-0.104591,0.000000,0.003045,-0.147519,-0.208419,-0.004422,0.423428,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.873041,4.880532,0.906952,0.093048,0.094970,-0.015195,31.623295,0.001297,4.000971,176919.000000,2.037479,0.185096,8.267416,938.109985,8.267416,938.109985
9850,0.872080,0.102660,0.179725,-0.041776,-0.040850,-0.009832,-0.598536,-0.034620,-0.029782,-0.102167,0.000000,0.002774,-0.143934,-0.324561,-0.006060,0.408743,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.883899,4.795473,0.906392,0.093608,0.078073,-0.009065,31.638905,0.000577,4.004061,177581.000000,2.026097,0.188190,5.075099,909.510010,5.075099,909.510010
9851,0.964044,0.111168,0.192742,-0.014940,-0.035562,-0.008443,-0.639744,-0.036207,-0.031523,-0.107061,0.000000,0.003041,-0.155942,-0.285238,-0.001850,0.447424,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.885643,5.042043,0.906260,0.093740,0.082892,-0.014060,31.643625,0.001297,4.009012,180192.000000,1.993074,0.189126,7.201550,947.969971,7.201550,947.969971
9852,0.930970,0.106681,0.186681,-0.019454,-0.037604,-0.008628,-0.620312,-0.035352,-0.030598,-0.104249,0.000000,0.002957,-0.149771,-0.289429,-0.002907,0.431616,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.860514,4.906004,0.906270,0.093730,0.087452,-0.012033,31.661774,0.001297,4.013699,176282.000000,2.037405,0.193201,7.642242,938.900024,7.642242,938.900024
9853,0.925528,0.106889,0.186437,-0.025099,-0.037831,-0.008957,-0.619292,-0.035501,-0.030660,-0.104796,0.000000,0.002980,-0.150925,-0.247673,-0.003628,0.427454,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.872199,4.948380,0.906596,0.093404,0.088136,-0.011450,31.675419,0.002919,4.019773,172928.000000,2.032640,0.241225,7.777969,939.679993,7.777969,939.679993
9854,0.887911,0.102724,0.182638,-0.027738,-0.040668,-0.009625,-0.608312,-0.035618,-0.030317,-0.104039,0.000000,0.002950,-0.146552,-0.304357,-0.004937,0.415540,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.894850,4.910456,0.906026,0.093974,0.077551,-0.011130,31.690842,0.001297,4.023940,168117.000000,1.971125,0.367814,6.747335,912.109985,6.747335,912.109985
9855,0.945114,0.107714,0.188866,-0.019613,-0.036504,-0.008408,-0.628586,-0.035863,-0.031002,-0.105443,0.000000,0.003074,-0.151394,-0.248732,-0.002874,0.436674,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.866634,4.978611,0.905548,0.094452,0.089858,-0.013408,31.704691,0.000865,4.028868,164483.000000,2.017135,0.373481,7.727985,946.659973,7.727985,946.659973
9856,0.935221,0.106224,0.185144,-0.023919,-0.035932,-0.008688,-0.619067,-0.034772,-0.030596,-0.102809,0.000000,0.002858,-0.149777,-0.313741,-0.002363,0.428561,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.837919,4.866403,0.905924,0.094076,0.093857,-0.013382,31.729004,0.001297,4.037267,165873.000000,2.040017,0.330566,6.952665,930.940002,6.952665,930.940002
9857,0.953955,0.111090,0.193683,-0.015357,-0.039978,-0.009285,-0.645327,-0.037593,-0.031832,-0.109029,0.000000,0.003132,-0.155477,-0.255868,-0.003244,0.446177,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.913512,5.125100,0.905365,0.094635,0.089157,-0.006290,31.747501,0.000034,4.039236,170682.000000,2.019968,0.283813,7.995039,962.969971,7.995039,962.969971
9858,0.878355,0.101177,0.175946,-0.034021,-0.036999,-0.008585,-0.587091,-0.033859,-0.029010,-0.099810,0.000000,0.002902,-0.140605,-0.228492,-0.002987,0.404770,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.813502,4.644630,0.903992,0.096008,0.083902,-0.011908,31.747046,0.000577,4.038926,177651.000000,2.024163,0.189244,6.879751,871.309998,6.879751,871.309998
9859,0.907880,0.105496,0.184584,-0.029491,-0.039659,-0.010039,-0.617271,-0.035863,-0.030590,-0.104440,0.000000,0.002980,-0.148775,-0.257753,-0.003998,0.421274,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.889585,4.892158,0.903839,0.096161,0.095070,-0.015613,31.748133,0.000865,4.043191,178573.000000,2.017906,0.184075,6.712016,919.169983,6.712016,919.169983
9860,0.936916,0.107149,0.191492,-0.017361,-0.040500,-0.009600,-0.637214,-0.037605,-0.031602,-0.109348,0.000000,0.003297,-0.153269,-0.204478,-0.003562,0.435685,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.920109,5.125867,0.904032,0.095968,0.093324,-0.015257,31.761065,0.001297,4.048660,178535.000000,2.009715,0.192733,7.282361,927.419983,7.282361,927.419983
9861,0.932889,0.108607,0.189514,-0.016538,-0.038094,-0.008347,-0.633998,-0.036689,-0.031384,-0.106311,0.000000,0.003087,-0.154451,-0.267499,-0.002550,0.437798,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.894106,5.017478,0.903524,0.096476,0.082193,-0.012700,31.784674,0.000577,4.054044,177068.000000,2.002952,0.217745,7.269312,944.710022,7.269312,944.710022
9862,0.904216,0.103514,0.183464,-0.024233,-0.039409,-0.008643,-0.617214,-0.035134,-0.030616,-0.103602,0.000000,0.002780,-0.147119,-0.338478,-0.003942,0.421335,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.872045,4.887908,0.904012,0.095988,0.077222,-0.014851,31.786261,0.000577,4.057861,178641.000000,2.013310,0.187837,6.014551,918.320007,6.014551,918.320007
9863,0.928109,0.105932,0.187967,-0.017474,-0.038944,-0.008402,-0.628985,-0.036488,-0.031219,-0.107057,0.000000,0.003127,-0.150470,-0.227913,-0.002272,0.432338,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.886277,5.047938,0.903921,0.096080,0.088522,-0.016046,31.798101,0.001297,4.060415,178425.000000,2.014140,0.189675,7.945049,952.159973,7.945049,952.159973
9864,0.898233,0.103697,0.184688,-0.024673,-0.038023,-0.009666,-0.621163,-0.036297,-0.030901,-0.104471,0.000000,0.003023,-0.148279,-0.271550,-0.004182,0.420311,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.892734,4.955858,0.904063,0.095937,0.082607,-0.012277,31.794323,0.000865,4.060658,178780.000000,2.007143,0.192286,7.240321,934.309998,7.240321,934.309998
9865,0.906592,0.104771,0.185697,-0.028297,-0.042682,-0.011889,-0.623978,-0.036877,-0.030948,-0.106524,0.000000,0.003048,-0.147705,-0.219736,-0.004069,0.427296,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.906496,4.997625,0.903056,0.096944,0.086780,-0.014649,31.795805,0.001297,4.062781,175580.000000,2.042259,0.197263,7.442780,931.280029,7.442780,931.280029
9866,0.954349,0.108613,0.190730,-0.018492,-0.038410,-0.009496,-0.643448,-0.036866,-0.031967,-0.107328,0.000000,0.003040,-0.154834,-0.272121,-0.004574,0.435362,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.883913,5.105615,0.903269,0.096731,0.084456,-0.013000,31.798996,0.000577,4.065795,178196.000000,2.018476,0.188167,7.557613,949.530029,7.557613,949.530029
9867,0.913485,0.107227,0.188164,-0.019792,-0.037665,-0.008918,-0.634930,-0.036383,-0.031539,-0.107139,0.000000,0.002963,-0.155481,-0.271856,-0.002911,0.431904,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.905495,5.029622,0.903259,0.096741,0.091412,-0.013697,31.806349,0.001297,4.068165,175225.000000,2.060668,0.183395,6.777122,924.520020,6.777122,924.520020
9868,0.976066,0.108212,0.192946,-0.016071,-0.039026,-0.009083,-0.649530,-0.037442,-0.032206,-0.108788,0.000000,0.003132,-0.155400,-0.247321,-0.002739,0.444656,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.878415,5.158524,0.904175,0.095825,0.077911,-0.010017,31.819599,0.001297,4.072958,172514.000000,2.009693,0.269634,7.248224,949.330017,7.248224,949.330017
9869,0.985531,0.108465,0.194323,-0.010000,-0.036870,-0.007303,-0.655646,-0.036691,-0.032317,-0.108840,0.000000,0.003048,-0.157010,-0.318109,-0.001419,0.455298,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.872995,5.154706,0.904734,0.095266,0.088881,-0.013944,31.832600,0.001297,4.077653,171672.000000,2.004697,0.285797,6.662786,955.599976,6.662786,955.599976
9870,0.914430,0.105390,0.187466,-0.025608,-0.041635,-0.009937,-0.632764,-0.037480,-0.031433,-0.107379,0.000000,0.003123,-0.152515,-0.237480,-0.004306,0.426694,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.903729,5.066663,0.905060,0.094940,0.102372,-0.012173,31.843170,0.001946,4.079946,173100.000000,2.024223,0.247377,6.660250,928.340027,6.660250,928.340027
